[NanoDet][11-01 15:19:57]INFO: Setting up data...
[NanoDet][11-01 15:19:57]INFO: Creating model...
[NanoDet][11-01 15:20:00]INFO: hyperparams: 
[NanoDet][11-01 15:20:36]INFO: Train|Epoch3/100|Iter1010(190)| lr:1.40e-01| loss_qfl:0.2073| loss_bbox:0.4291| loss_dfl:0.2191| 
[NanoDet][11-01 15:20:36]INFO: Train|Epoch3/100|Iter1020(200)| lr:1.40e-01| loss_qfl:0.2079| loss_bbox:0.4435| loss_dfl:0.2212| 
[NanoDet][11-01 15:20:36]INFO: Train|Epoch3/100|Iter1030(210)| lr:1.40e-01| loss_qfl:0.1265| loss_bbox:0.4948| loss_dfl:0.2580| 
[NanoDet][11-01 15:20:37]INFO: Train|Epoch3/100|Iter1040(220)| lr:1.40e-01| loss_qfl:0.2333| loss_bbox:0.4564| loss_dfl:0.2320| 
[NanoDet][11-01 15:20:37]INFO: Train|Epoch3/100|Iter1050(230)| lr:1.40e-01| loss_qfl:0.2307| loss_bbox:0.3000| loss_dfl:0.2083| 
[NanoDet][11-01 15:20:37]INFO: Train|Epoch3/100|Iter1060(240)| lr:1.40e-01| loss_qfl:0.1918| loss_bbox:0.5348| loss_dfl:0.2356| 
[NanoDet][11-01 15:20:38]INFO: Train|Epoch3/100|Iter1070(250)| lr:1.40e-01| loss_qfl:0.3653| loss_bbox:0.3509| loss_dfl:0.2348| 
[NanoDet][11-01 15:20:38]INFO: Train|Epoch3/100|Iter1080(260)| lr:1.40e-01| loss_qfl:0.2297| loss_bbox:0.6269| loss_dfl:0.3149| 
[NanoDet][11-01 15:20:38]INFO: Train|Epoch3/100|Iter1090(270)| lr:1.40e-01| loss_qfl:0.2023| loss_bbox:0.4961| loss_dfl:0.2457| 
[NanoDet][11-01 15:20:39]INFO: Train|Epoch3/100|Iter1100(280)| lr:1.40e-01| loss_qfl:0.2249| loss_bbox:0.4895| loss_dfl:0.2409| 
[NanoDet][11-01 15:20:39]INFO: Train|Epoch3/100|Iter1110(290)| lr:1.40e-01| loss_qfl:0.2155| loss_bbox:0.5956| loss_dfl:0.2707| 
[NanoDet][11-01 15:20:39]INFO: Train|Epoch3/100|Iter1120(300)| lr:1.40e-01| loss_qfl:0.2072| loss_bbox:0.5346| loss_dfl:0.2353| 
[NanoDet][11-01 15:20:40]INFO: Train|Epoch3/100|Iter1130(310)| lr:1.40e-01| loss_qfl:0.1798| loss_bbox:0.3754| loss_dfl:0.2064| 
[NanoDet][11-01 15:20:40]INFO: Train|Epoch3/100|Iter1140(320)| lr:1.40e-01| loss_qfl:0.1515| loss_bbox:0.5441| loss_dfl:0.2675| 
[NanoDet][11-01 15:20:40]INFO: Train|Epoch3/100|Iter1150(330)| lr:1.40e-01| loss_qfl:0.3041| loss_bbox:0.3816| loss_dfl:0.2144| 
[NanoDet][11-01 15:20:41]INFO: Train|Epoch3/100|Iter1160(340)| lr:1.40e-01| loss_qfl:0.2081| loss_bbox:0.3123| loss_dfl:0.1984| 
[NanoDet][11-01 15:20:41]INFO: Train|Epoch3/100|Iter1170(350)| lr:1.40e-01| loss_qfl:0.2239| loss_bbox:0.4275| loss_dfl:0.2386| 
[NanoDet][11-01 15:20:41]INFO: Train|Epoch3/100|Iter1180(360)| lr:1.40e-01| loss_qfl:0.3607| loss_bbox:0.3822| loss_dfl:0.2515| 
[NanoDet][11-01 15:20:42]INFO: Train|Epoch3/100|Iter1190(370)| lr:1.40e-01| loss_qfl:0.1406| loss_bbox:0.5083| loss_dfl:0.2364| 
[NanoDet][11-01 15:20:42]INFO: Train|Epoch3/100|Iter1200(380)| lr:1.40e-01| loss_qfl:0.1748| loss_bbox:0.6580| loss_dfl:0.2630| 
[NanoDet][11-01 15:20:42]INFO: Train|Epoch3/100|Iter1210(390)| lr:1.40e-01| loss_qfl:0.2747| loss_bbox:0.3888| loss_dfl:0.2107| 
[NanoDet][11-01 15:20:43]INFO: Train|Epoch3/100|Iter1220(400)| lr:1.40e-01| loss_qfl:0.2982| loss_bbox:0.4006| loss_dfl:0.2133| 
[NanoDet][11-01 15:20:43]INFO: Train|Epoch4/100|Iter1230(0)| lr:1.40e-01| loss_qfl:0.2028| loss_bbox:0.4085| loss_dfl:0.2220| 
[NanoDet][11-01 15:20:44]INFO: Train|Epoch4/100|Iter1240(10)| lr:1.40e-01| loss_qfl:0.2000| loss_bbox:0.4922| loss_dfl:0.2291| 
[NanoDet][11-01 15:20:44]INFO: Train|Epoch4/100|Iter1250(20)| lr:1.40e-01| loss_qfl:0.2871| loss_bbox:0.3960| loss_dfl:0.2161| 
[NanoDet][11-01 15:20:44]INFO: Train|Epoch4/100|Iter1260(30)| lr:1.40e-01| loss_qfl:0.1977| loss_bbox:0.4703| loss_dfl:0.2294| 
[NanoDet][11-01 15:20:45]INFO: Train|Epoch4/100|Iter1270(40)| lr:1.40e-01| loss_qfl:0.3569| loss_bbox:0.3620| loss_dfl:0.1971| 
[NanoDet][11-01 15:20:45]INFO: Train|Epoch4/100|Iter1280(50)| lr:1.40e-01| loss_qfl:0.1717| loss_bbox:0.4073| loss_dfl:0.1922| 
[NanoDet][11-01 15:20:45]INFO: Train|Epoch4/100|Iter1290(60)| lr:1.40e-01| loss_qfl:0.1699| loss_bbox:0.3586| loss_dfl:0.1863| 
[NanoDet][11-01 15:20:46]INFO: Train|Epoch4/100|Iter1300(70)| lr:1.40e-01| loss_qfl:0.1488| loss_bbox:0.4747| loss_dfl:0.2255| 
[NanoDet][11-01 15:20:46]INFO: Train|Epoch4/100|Iter1310(80)| lr:1.40e-01| loss_qfl:0.2750| loss_bbox:0.3521| loss_dfl:0.1840| 
[NanoDet][11-01 15:20:46]INFO: Train|Epoch4/100|Iter1320(90)| lr:1.40e-01| loss_qfl:0.6151| loss_bbox:0.3630| loss_dfl:0.1979| 
[NanoDet][11-01 15:20:47]INFO: Train|Epoch4/100|Iter1330(100)| lr:1.40e-01| loss_qfl:0.4480| loss_bbox:0.4439| loss_dfl:0.2374| 
[NanoDet][11-01 15:20:47]INFO: Train|Epoch4/100|Iter1340(110)| lr:1.40e-01| loss_qfl:0.1399| loss_bbox:0.4249| loss_dfl:0.2179| 
[NanoDet][11-01 15:20:47]INFO: Train|Epoch4/100|Iter1350(120)| lr:1.40e-01| loss_qfl:0.1743| loss_bbox:0.4575| loss_dfl:0.2345| 
[NanoDet][11-01 15:20:48]INFO: Train|Epoch4/100|Iter1360(130)| lr:1.40e-01| loss_qfl:0.2231| loss_bbox:0.5431| loss_dfl:0.2278| 
[NanoDet][11-01 15:20:48]INFO: Train|Epoch4/100|Iter1370(140)| lr:1.40e-01| loss_qfl:0.3158| loss_bbox:0.4776| loss_dfl:0.2774| 
